user_genome	reference_genome	skani_ani	skani_af	reference_taxonomy	other_related_references(genome_id,species_name,radius,ANI,AF)
UHM596.41015_R.bin.55	GCF_001654865.1	98.54	0.9595	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__Buttiauxella noackiae	GCF_902500225.1, s__Buttiauxella massiliensis, 95.0, 92.69, 0.841; GCF_001654835.1, s__Buttiauxella gaviniae, 95.0, 92.59, 0.866
UHM596.41015_R.bin.7	GCF_001598695.1	99.23	0.8284	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella oxytoca	GCF_003261575.2, s__Klebsiella huaxiensis, 95.0, 88.02, 0.451; GCF_009707385.1, s__Klebsiella oxytoca_C, 95.0, 89.61, 0.537; GCA_013705725.1, s__Klebsiella sp013705725, 95.0, 87.87, 0.447; GCF_902158555.1, s__Klebsiella spallanzanii, 95.0, 89.08, 0.507; GCF_005860775.1, s__Klebsiella indica, 95.0, 86.31, 0.289; GCF_002925905.1, s__Klebsiella michiganensis, 95.0, 91.91, 0.664; GCF_900200035.1, s__Klebsiella grimontii, 95.0, 91.14, 0.642
UHM596.41015_R.bin.9	GCF_002075345.1	98.32	0.7214	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter braakii	
UHM598.41016_R.bin.1	GCF_001654865.1	98.74	0.9791	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__Buttiauxella noackiae	
UHM598.41016_R.bin.11	GCF_025947365.1	97.1	0.892	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp025947365	GCF_002217475.1, s__Flavobacterium tructae, 95.0, 94.74, 0.847; GCF_025947345.1, s__Flavobacterium sp023251135, 95.0, 87.49, 0.613; GCF_902804485.1, s__Flavobacterium collinsii, 95.0, 88.29, 0.61; GCF_903469665.1, s__Flavobacterium sp903469665, 95.0, 93.92, 0.8
UHM598.41016_R.bin.12	GCF_025961315.1	96.89	0.8292	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium kitahiroshimense	
UHM598.41016_R.bin.15	GCA_031277685.1	97.67	0.6404000000000001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium sp031277685	
UHM598.41016_R.bin.16	GCF_001654865.1	98.31	0.8825	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__Buttiauxella noackiae	GCF_902500225.1, s__Buttiauxella massiliensis, 95.0, 91.34, 0.755; GCF_001654835.1, s__Buttiauxella gaviniae, 95.0, 90.95, 0.752
UHM598.41016_R.bin.20	GCA_025560025.1	97.43	0.9366	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium sp900012615	GCA_023444445.1, s__Agrobacterium sp023444445, 95.0, 88.12, 0.66; GCF_017726655.1, s__Agrobacterium tumefaciens_B, 95.0, 86.68, 0.523; GCF_000949865.1, s__Agrobacterium nepotum, 95.0, 89.29, 0.659; GCF_030036535.1, s__Agrobacterium cucumeris, 95.0, 89.63, 0.739; GCF_000092025.1, s__Agrobacterium fabrum, 95.0, 88.51, 0.658; GCF_015704895.1, s__Agrobacterium leguminum, 95.0, 91.08, 0.74; GCF_005221385.1, s__Agrobacterium tomkonis, 95.0, 89.84, 0.735; GCA_002005205.3, s__Agrobacterium rhizogenes_A, 95.0, 90.05, 0.729; GCF_017313405.1, s__Agrobacterium burrii, 95.0, 89.34, 0.722; GCF_027212525.1, s__Agrobacterium tumefaciens_I, 95.0, 89.16, 0.683; GCF_005221325.1, s__Agrobacterium sp900012625, 95.0, 88.64, 0.669; GCF_010669145.1, s__Agrobacterium oryzihabitans, 95.0, 92.12, 0.811; GCA_000949895.1, s__Agrobacterium arsenijevicii, 95.0, 89.15, 0.712; GCF_900102105.1, s__Agrobacterium pusense, 95.0, 87.65, 0.619; GCF_002008225.1, s__Agrobacterium salinitolerans, 95.0, 89.27, 0.676; GCF_001541315.1, s__Agrobacterium tumefaciens, 95.0, 89.61, 0.727; GCF_029840625.1, s__Agrobacterium fabrum_A, 95.0, 90.63, 0.725; GCF_009649785.1, s__Agrobacterium fabacearum, 95.0, 88.41, 0.693; GCF_027460065.1, s__Agrobacterium rhizogenes_C, 95.0, 88.73, 0.673
UHM598.41016_R.bin.21	GCA_900455085.1	97.47	0.7646999999999999	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia rettgeri	GCF_013255915.1, s__Providencia rettgeri_D, 95.0, 92.15, 0.638; GCF_002843235.3, s__Providencia huaxiensis, 95.0, 91.32, 0.603; GCF_023205015.1, s__Providencia rettgeri_E, 95.0, 90.51, 0.549
UHM598.41016_R.bin.22	GCA_016806145.1	96.85	0.6195	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax;s__Variovorax sp900115375	GCF_024734665.1, s__Variovorax sp900106655, 95.0, 89.53, 0.171; GCF_003952165.1, s__Variovorax guangxiensis, 95.0, 89.8, 0.192; GCF_030462475.1, s__Variovorax sp030462475, 95.0, 89.62, 0.179; GCF_003852515.1, s__Variovorax sp003852515, 95.0, 89.44, 0.171; GCF_000184745.1, s__Variovorax paradoxus_C, 95.0, 89.25, 0.163; GCF_017161115.1, s__Variovorax sp017161115, 95.0, 89.65, 0.191; GCF_001591365.1, s__Variovorax paradoxus, 95.0, 89.78, 0.153; GCF_003951285.1, s__Variovorax beijingensis, 95.0, 89.4, 0.156; GCF_003019815.1, s__Variovorax sp003019815, 95.0, 89.74, 0.179; GCF_013376045.1, s__Variovorax sp013376045, 95.0, 89.87, 0.178; GCF_000382045.1, s__Variovorax paradoxus_A, 95.0, 89.75, 0.186; GCF_002754375.1, s__Variovorax sp002754375, 95.0, 89.77, 0.17; GCF_022009635.1, s__Variovorax sp001899795, 95.0, 89.79, 0.192; GCF_003952185.1, s__Variovorax sp003952185, 95.0, 89.76, 0.193; GCF_024701975.1, s__Variovorax sp024701975, 95.0, 89.53, 0.174; GCF_029893635.1, s__Variovorax sp029893635, 95.0, 89.93, 0.15; GCF_016405905.1, s__Variovorax sp016405905, 95.0, 89.8, 0.189; GCF_030812215.1, s__Variovorax boronicumulans_C, 95.0, 89.42, 0.176; GCF_000282635.1, s__Variovorax sp000282635, 95.0, 89.54, 0.153; GCF_900112425.1, s__Variovorax sp900112425, 95.0, 89.53, 0.211; GCF_030317035.1, s__Variovorax sp030317035, 95.0, 89.51, 0.183; GCF_016082275.1, s__Variovorax sp016082275, 95.0, 89.93, 0.201; GCF_000834655.1, s__Variovorax paradoxus_F, 95.0, 89.39, 0.168; GCF_029892485.1, s__Variovorax boronicumulans_B, 95.0, 89.49, 0.159; GCF_900100965.1, s__Variovorax sp900100965, 95.0, 89.51, 0.177; GCF_001426505.1, s__Variovorax sp001426505, 95.0, 89.77, 0.168; GCF_009498455.1, s__Variovorax paradoxus_H, 95.0, 89.84, 0.175; GCF_014302995.1, s__Variovorax sp014302995, 95.0, 89.31, 0.158; GCF_001591345.1, s__Variovorax boronicumulans, 95.0, 89.44, 0.189; GCF_007828835.1, s__Variovorax beijingensis_A, 95.0, 89.61, 0.153; GCF_900115685.1, s__Variovorax sp900115685, 95.0, 89.61, 0.185
UHM598.41016_R.bin.24	GCF_025331195.1	95.04	0.7437	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium llatzerense	GCF_009729415.1, s__Mycobacterium sp009729415, 95.0, 86.92, 0.521; GCF_018326285.1, s__Mycobacterium sp018326285, 95.0, 89.52, 0.619; GCF_010731115.1, s__Mycobacterium phocaicum, 95.0, 89.59, 0.653; GCF_009729075.1, s__Mycobacterium sp009729075, 95.0, 88.87, 0.597; GCF_030209435.1, s__Mycobacterium sp030209435, 95.0, 89.56, 0.661; GCF_001905655.1, s__Mycobacterium sp001905655, 95.0, 89.11, 0.593; GCA_031292695.1, s__Mycobacterium sp031292695, 95.0, 85.32, 0.307; GCF_005670685.2, s__Mycobacterium mucogenicum_B, 95.0, 89.82, 0.679; GCF_010730955.1, s__Mycobacterium aubagnense, 95.0, 89.38, 0.616
UHM598.41016_R.bin.26	GCF_023221595.1	98.6	0.905	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__Rhodococcus qingshengii	GCF_016598535.1, s__Rhodococcus erythropolis_D, 95.0, 93.9, 0.866; GCF_030056735.1, s__Rhodococcus sp030056735, 95.0, 92.03, 0.743; GCF_021025955.1, s__Rhodococcus qingshengii_B, 95.0, 93.62, 0.794; GCF_001552595.1, s__Rhodococcus erythropolis, 95.0, 94.98, 0.862
UHM598.41016_R.bin.29	GCF_001598795.1	97.45	0.8278	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas acidovorans	GCA_031253795.1, s__Comamonas sp031253795, 95.0, 89.86, 0.225; GCF_029870285.1, s__Comamonas sp029870285, 95.0, 89.02, 0.212; GCA_031286585.1, s__Comamonas acidovorans_A, 95.33, 95.67, 0.721; GCF_001571325.1, s__Comamonas tsuruhatensis, 95.0, 95.32, 0.752; GCF_903815225.1, s__Comamonas tsuruhatensis_A, 95.0, 90.82, 0.477
UHM598.41016_R.bin.3	GCF_006740045.1	98.58	0.9151	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas terrigena	GCF_000739875.1, s__Comamonas aquatica, 95.0, 83.35, 0.272; GCA_031277855.1, s__Comamonas sp031277855, 95.0, 83.57, 0.285
UHM598.41016_R.bin.30	GCA_002367105.1	99.41	0.9327	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimispora sp002367105	GCA_002429965.1, s__Lacrimispora sp002429965, 95.0, 89.47, 0.514; GCF_002797975.1, s__Lacrimispora celerecrescens, 95.0, 93.53, 0.715; GCF_900105215.1, s__Lacrimispora sphenoides_A, 95.9, 93.84, 0.723; GCF_900105615.1, s__Lacrimispora sphenoides, 96.87, 93.7, 0.707; GCA_001312405.1, s__Lacrimispora sp001312405, 95.0, 88.21, 0.5; GCA_002365025.1, s__Lacrimispora sp002365025, 95.0, 93.65, 0.665; GCF_000526995.1, s__Lacrimispora indolis, 95.0, 85.9, 0.387; GCA_902363835.1, s__Lacrimispora sp902363835, 95.0, 85.87, 0.39; GCF_000732605.1, s__Lacrimispora celerecrescens_B, 95.0, 90.48, 0.625
UHM598.41016_R.bin.33	GCF_001654865.1	98.46	0.9303	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__Buttiauxella noackiae	GCF_902500225.1, s__Buttiauxella massiliensis, 95.0, 92.38, 0.816; GCF_001654835.1, s__Buttiauxella gaviniae, 95.0, 91.9, 0.815
UHM598.41016_R.bin.34	GCF_001552355.1	98.58	0.7238	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium resistens	
UHM598.41016_R.bin.35	GCF_900186865.1	97.84	0.9195	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia	GCF_013464485.1, s__Stenotrophomonas maltophilia_AW, 95.0, 91.38, 0.718; GCF_014117215.1, s__Stenotrophomonas tumulicola, 95.0, 84.77, 0.223; GCF_013464915.1, s__Stenotrophomonas maltophilia_AT, 95.0, 92.88, 0.775; GCF_003651185.1, s__Stenotrophomonas maltophilia_Z, 95.0, 85.31, 0.234; GCF_000020665.1, s__Stenotrophomonas maltophilia_L, 95.0, 91.11, 0.751; GCF_023518235.1, s__Stenotrophomonas sp003028475, 95.0, 90.27, 0.664; GCA_003484865.1, s__Stenotrophomonas sp003484865, 95.0, 84.65, 0.197; GCF_945952405.1, s__Stenotrophomonas sp945952405, 95.0, 90.63, 0.678; GCF_009467805.1, s__Stenotrophomonas nematodicola, 95.0, 84.93, 0.247; GCF_014621775.1, s__Stenotrophomonas sp014621775, 95.0, 84.28, 0.184; GCF_003086795.1, s__Stenotrophomonas sp023423675, 95.0, 89.55, 0.535; GCF_002750975.1, s__Stenotrophomonas indicatrix, 95.0, 88.91, 0.558; GCF_002205165.1, s__Stenotrophomonas maltophilia_N, 95.0, 85.1, 0.24; GCA_023457475.1, s__Stenotrophomonas sp023457475, 95.0, 84.44, 0.15; GCF_025642255.1, s__Stenotrophomonas maltophilia_P, 95.0, 88.51, 0.51; GCA_009912235.1, s__Stenotrophomonas maltophilia_AV, 95.0, 87.36, 0.36; GCF_009496535.1, s__Stenotrophomonas sp003504055, 95.0, 85.15, 0.162; GCA_002364755.1, s__Stenotrophomonas maltophilia_AX, 95.46, 89.18, 0.511; GCF_913778665.1, s__Stenotrophomonas sp913778665, 95.0, 90.56, 0.683; GCF_002799155.1, s__Stenotrophomonas maltophilia_R, 95.0, 91.32, 0.736; GCF_006970445.1, s__Stenotrophomonas maltophilia_AU, 95.0, 91.75, 0.746; GCA_003525885.1, s__Stenotrophomonas sp003525885, 95.0, 91.28, 0.599; GCF_029959395.1, s__Stenotrophomonas maltophilia_AD, 95.0, 85.34, 0.243; GCF_002138415.1, s__Stenotrophomonas maltophilia_G, 95.0, 92.51, 0.787; GCF_024621935.1, s__Stenotrophomonas muris, 95.0, 92.08, 0.757; GCF_007667275.1, s__Stenotrophomonas maltophilia_AE, 95.0, 85.04, 0.249; GCF_004684085.1, s__Stenotrophomonas maltophilia_AS, 95.0, 91.16, 0.726; GCF_013004645.1, s__Stenotrophomonas maltophilia_AM, 95.0, 93.04, 0.809; GCA_023423605.1, s__Stenotrophomonas sp023423605, 95.0, 84.04, 0.189; GCF_001274595.1, s__Stenotrophomonas maltophilia_AJ, 95.0, 90.6, 0.692; GCA_023430045.1, s__Stenotrophomonas sp023430045, 95.0, 84.57, 0.194; GCF_001676385.1, s__Stenotrophomonas maltophilia_J, 95.0, 89.5, 0.598; GCF_013387485.1, s__Stenotrophomonas maltophilia_AA, 95.0, 85.48, 0.258; GCF_003086695.1, s__Stenotrophomonas sp003086695, 95.0, 88.66, 0.494; GCF_003205835.1, s__Stenotrophomonas maltophilia_AL, 95.0, 91.79, 0.757; GCF_018612915.1, s__Stenotrophomonas sp018612915, 95.0, 84.82, 0.238; GCF_002893095.1, s__Stenotrophomonas sp002893095, 95.0, 85.38, 0.243; GCF_001431505.1, s__Stenotrophomonas daejeonensis, 95.0, 84.62, 0.156; GCA_003510825.1, s__Stenotrophomonas sp003086795, 95.77, 88.32, 0.368; GCF_003751305.1, s__Stenotrophomonas rhizophila_B, 95.0, 85.21, 0.246; GCA_002363385.1, s__Stenotrophomonas maltophilia_AN, 95.0, 85.16, 0.224; GCF_030658505.1, s__Stenotrophomonas sp030658505, 95.0, 91.96, 0.735; GCF_006974125.1, s__Stenotrophomonas maltophilia_O, 95.0, 93.54, 0.798; GCF_024810105.1, s__Stenotrophomonas maltophilia_AB, 95.0, 85.46, 0.269; GCF_002192255.1, s__Stenotrophomonas sp002192255, 95.0, 91.59, 0.739; GCF_001431665.1, s__Stenotrophomonas maltophilia_K, 95.0, 91.05, 0.693; GCF_003244875.1, s__Stenotrophomonas sepilia, 95.0, 91.45, 0.723; GCF_001704155.1, s__Stenotrophomonas rhizophila_A, 95.0, 85.0, 0.243; GCF_003935715.1, s__Stenotrophomonas maltophilia_AH, 95.0, 85.05, 0.194; GCA_021733645.1, s__Stenotrophomonas sp021733645, 95.0, 85.19, 0.237; GCF_900101175.1, s__Stenotrophomonas pavanii, 95.0, 91.36, 0.719; GCF_004920835.1, s__Stenotrophomonas maltophilia_AQ, 95.0, 90.6, 0.724; GCF_913775725.1, s__Stenotrophomonas sp913775725, 95.0, 92.78, 0.775; GCA_002387845.1, s__Stenotrophomonas maltophilia_AG, 95.0, 85.18, 0.204; GCF_024519465.1, s__Stenotrophomonas sp024519465, 95.0, 85.3, 0.245; GCF_030128875.1, s__Stenotrophomonas bentonitica_A, 95.0, 85.3, 0.253; GCF_004346925.1, s__Stenotrophomonas maltophilia_A, 95.0, 92.75, 0.779; GCF_001431535.1, s__Stenotrophomonas chelatiphaga, 95.0, 85.21, 0.242; GCF_030291075.1, s__Stenotrophomonas sp913776385, 95.0, 91.59, 0.735; GCF_003086775.1, s__Stenotrophomonas sp003086775, 95.0, 89.4, 0.543; GCF_001431625.1, s__Stenotrophomonas geniculata, 95.0, 92.75, 0.777; GCF_013185915.1, s__Stenotrophomonas bentonitica, 95.0, 85.25, 0.243; GCF_030549525.1, s__Stenotrophomonas sp030549525, 95.0, 89.55, 0.585; GCF_916618915.1, s__Stenotrophomonas sp916618915, 95.0, 84.84, 0.163; GCF_029960115.1, s__Stenotrophomonas sp029960115, 95.0, 85.25, 0.2; GCF_002799245.1, s__Stenotrophomonas maltophilia_S, 95.0, 91.32, 0.705; GCF_000382065.1, s__Stenotrophomonas hibiscicola, 95.0, 92.64, 0.757; GCA_002435595.1, s__Stenotrophomonas maltophilia_AC, 95.0, 85.44, 0.245; GCF_009832905.1, s__Stenotrophomonas maltophilia_AP, 95.0, 85.28, 0.259; GCA_002333345.1, s__Stenotrophomonas maltophilia_AY, 95.0, 85.18, 0.233; GCF_002803515.1, s__Stenotrophomonas lactitubi, 95.0, 88.86, 0.558; GCF_026107455.2, s__Stenotrophomonas sp026107455, 95.0, 84.77, 0.164; GCF_003970865.1, s__Stenotrophomonas maltophilia_AR, 95.0, 93.37, 0.771; GCF_002799165.1, s__Stenotrophomonas maltophilia_Q, 95.0, 93.12, 0.801; GCF_014836545.1, s__Stenotrophomonas pennii, 95.0, 85.03, 0.241; GCF_013364355.1, s__Stenotrophomonas sp013364355, 95.0, 88.99, 0.57; GCF_001431595.1, s__Stenotrophomonas acidaminiphila, 95.0, 85.03, 0.162; GCF_020857975.1, s__Stenotrophomonas rhizophila_C, 95.0, 85.59, 0.268; GCF_000661955.1, s__Stenotrophomonas rhizophila, 95.0, 85.45, 0.267; GCF_002951995.1, s__Stenotrophomonas acidaminiphila_A, 95.0, 84.56, 0.165; GCF_004348115.1, s__Stenotrophomonas sp004348115, 95.0, 84.84, 0.162; GCF_008710035.1, s__Stenotrophomonas cyclobalanopsidis, 95.18, 89.34, 0.507; GCF_030913365.1, s__Stenotrophomonas sp030913365, 95.0, 87.7, 0.437; GCF_003086895.1, s__Stenotrophomonas sp003086895, 95.0, 88.71, 0.501
UHM598.41016_R.bin.4	GCF_001654865.1	98.56	0.9312	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__Buttiauxella noackiae	GCF_001654835.1, s__Buttiauxella gaviniae, 95.0, 91.83, 0.807; GCF_902500225.1, s__Buttiauxella massiliensis, 95.0, 91.84, 0.817
UHM598.41016_R.bin.40	GCF_019218755.1	98.8	0.8648	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Acidovorax;s__Acidovorax sp019218755	GCF_002797445.1, s__Acidovorax sp002797445, 95.0, 85.06, 0.416; GCF_014489595.1, s__Acidovorax_F monticola, 95.0, 82.56, 0.244; GCF_003663825.1, s__Acidovorax sp003663825, 95.0, 82.36, 0.219; GCF_003013695.1, s__Pulveribacter suum, 95.0, 79.85, 0.161; GCF_007993815.1, s__Acidovorax delafieldii, 95.0, 86.26, 0.46; GCF_016783915.1, s__Acidovorax sp016783915, 95.0, 86.61, 0.422; GCF_005405905.1, s__Acidovorax sp005405905, 95.0, 86.71, 0.464; GCF_006716905.1, s__Acidovorax temperans, 95.0, 81.51, 0.201; GCF_012932145.1, s__Giesbergeria sp012932145, 95.0, 81.89, 0.189; GCF_000739995.1, s__Giesbergeria granuli, 95.0, 82.2, 0.191; GCF_003231145.1, s__Acidovorax sp003231145, 95.0, 86.49, 0.427; GCF_003058055.1, s__Acidovorax sp003058055, 95.0, 86.08, 0.459; GCF_900113035.1, s__Paracidovorax wautersii, 95.0, 81.6, 0.159; GCF_019219095.1, s__Acidovorax sp019219095, 95.0, 87.2, 0.456; GCF_000302535.1, s__Acidovorax sp000302535, 95.0, 85.91, 0.427; GCF_002157145.1, s__Acidovorax carolinensis, 95.0, 82.51, 0.261; GCA_024711405.1, s__Acidovorax sp024711405, 95.0, 84.97, 0.237; GCA_003268905.1, s__Acidovorax defluvii, 95.0, 82.74, 0.222; GCF_000175235.1, s__Acidovorax delafieldii_B, 95.0, 84.76, 0.209; GCA_004210805.1, s__Acidovorax sp004210805, 95.0, 86.88, 0.451; GCF_028473645.1, s__Paracidovorax sp028473645, 95.0, 81.29, 0.156; GCA_016192425.1, s__Giesbergeria sp016192425, 95.0, 81.81, 0.166; GCF_002245625.1, s__Acidovorax kalamii, 95.0, 86.6, 0.498; GCA_024710165.1, s__Giesbergeria sp024710165, 95.0, 81.71, 0.15; GCF_003604195.1, s__Giesbergeria lacusdiani, 95.0, 83.33, 0.233; GCF_001633105.1, s__Acidovorax sp001633105, 95.0, 86.86, 0.456; GCA_023460715.1, s__Paracidovorax sp023460715, 95.0, 83.09, 0.181; GCA_001464865.1, s__Acidovorax sp001464865, 95.0, 84.43, 0.271; GCF_001714725.1, s__Acidovorax sp001714725, 95.0, 83.76, 0.322; GCF_028680575.1, s__Acidovorax sp028680575, 95.0, 86.06, 0.425; GCF_000204195.1, s__Acidovorax radicis, 95.0, 88.88, 0.563; GCA_913774625.1, s__Paracidovorax sp913774625, 95.0, 81.71, 0.163; GCF_030704685.1, s__Acidovorax sp030704685, 95.0, 85.42, 0.336; GCF_000276605.1, s__Acidovorax sp000276605, 95.0, 85.92, 0.348; GCF_001428665.1, s__Acidovorax sp001428665, 95.0, 85.51, 0.335; GCA_003755025.1, s__Diaphorobacter nitroreducens, 95.0, 80.67, 0.18; GCF_003060895.1, s__Acidovorax sp003060895, 95.0, 86.42, 0.42; GCF_014207955.1, s__Acidovorax soli_A, 95.0, 85.52, 0.343; GCF_027492855.1, s__Acidovorax sp027492855, 95.0, 85.84, 0.409; GCF_020510705.1, s__Acidovorax radicis_A, 95.0, 83.94, 0.305; GCA_024709845.1, s__Giesbergeria sp024709845, 95.0, 83.19, 0.191; GCF_900107605.1, s__Acidovorax soli, 95.0, 84.77, 0.267; GCA_001770955.1, s__Giesbergeria sp001770955, 95.0, 82.14, 0.19; GCF_023913775.1, s__Acidovorax facilis, 95.0, 87.19, 0.482; GCF_001422735.1, s__Acidovorax sp001422735, 95.0, 87.54, 0.423; GCF_001424425.1, s__Acidovorax sp001424425, 95.0, 87.74, 0.447; GCF_021287135.1, s__Acidovorax sp021287135, 95.0, 85.98, 0.419; GCF_003852545.1, s__Acidovorax sp003852545, 95.0, 87.89, 0.5; GCF_028473605.1, s__Paracidovorax sp028473605, 95.0, 81.47, 0.16; GCA_018828125.1, s__Acidovorax sp018828125, 95.0, 84.03, 0.337; GCA_002434305.1, s__Pulveribacter sp002434305, 95.0, 79.97, 0.161; GCF_002176815.1, s__Acidovorax sp002176815, 95.0, 82.69, 0.23; GCA_010020825.1, s__Giesbergeria sp010020825, 95.0, 81.03, 0.155; GCF_022763525.1, s__Acidovorax sp022763525, 95.0, 85.96, 0.407; GCA_030692685.1, s__Acidovorax sp030692685, 95.0, 84.03, 0.269; GCA_018780365.1, s__Acidovorax sp018780365, 95.0, 87.74, 0.481; GCF_000238595.1, s__Acidovorax sp000238595, 95.0, 86.22, 0.358; GCF_003669015.1, s__Acidovorax sp002754495, 95.0, 82.88, 0.232
